seed_item_id,recommended_product_id,score
12431,2809,20
52756,11338,28
52756,10858,28
52756,79141,22
52756,332,20
52756,2809,20
52763,11338,28
52763,10858,28
52763,79141,22
52763,332,20
52763,2809,20
52096,11338,28
52096,10858,28
52096,79141,22
52096,332,20
52096,2809,20
52100,11338,28
52100,10858,28
52100,79141,22
52100,332,20
52100,2809,20
52125,11338,28
52125,10858,28
52125,79141,22
52125,332,20
52125,2809,20
52190,11338,28
52190,10858,28
52190,79141,22
52190,332,20
52190,2809,20
52205,11338,28
52205,10858,28
52205,79141,22
52205,332,20
52205,2809,20
52222,11338,28
52222,10858,28
52222,79141,22
52222,332,20
52222,2809,20
52264,11338,28
52264,10858,28
52264,79141,22
52264,332,20
52264,2809,20
52331,11338,28
52331,10858,28
52331,79141,22
52331,332,20
52331,2809,20
53095,11338,28
53095,10858,28
53095,79141,22
53095,332,20
53095,2809,20
52500,11338,28
52500,10858,28
52500,79141,22
52500,332,20
52500,2809,20
52516,11338,28
52516,10858,28
52516,79141,22
52516,332,20
52516,2809,20
52524,11338,28
52524,10858,28
52524,79141,22
52524,332,20
52524,2809,20
52551,11338,28
52551,10858,28
52551,79141,22
52551,332,20
52551,2809,20
52603,11338,28
52603,10858,28
52603,79141,22
52603,332,20
52603,2809,20
52626,11338,28
52626,10858,28
52626,79141,22
52626,332,20
52626,2809,20
52667,11338,28
52667,10858,28
52667,79141,22
52667,332,20
52667,2809,20
52726,11338,28
52726,10858,28
52726,79141,22
52726,332,20
52726,2809,20
12590,11338,28
12590,10858,28
12590,79141,22
12590,332,20
12590,2809,20
12602,11338,28
12602,10858,28
12602,79141,22
12602,332,20
12602,2809,20
12611,11338,28
12611,10858,28
12611,79141,22
12611,332,20
12611,2809,20
12375,11338,28
12375,10858,28
12375,79141,22
12375,332,20
12375,2809,20
12378,11338,28
12378,10858,28
12378,79141,22
12378,332,20
12378,2809,20
12384,11338,28
12384,10858,28
12384,79141,22
12384,332,20
12384,2809,20
12400,11338,28
12400,10858,28
12400,79141,22
12400,332,20
12400,2809,20
52847,11338,28
52847,10858,28
52847,79141,22
52847,332,20
52847,2809,20
52882,11338,28
52882,10858,28
52882,79141,22
52882,332,20
52882,2809,20
52886,11338,28
52886,10858,28
52886,79141,22
52886,332,20
52886,2809,20
52938,11338,28
52938,10858,28
52938,79141,22
52938,332,20
52938,2809,20
53016,11338,28
53016,10858,28
53016,79141,22
53016,332,20
53016,2809,20
12445,11338,28
12445,10858,28
12445,79141,22
12445,332,20
12445,2809,20
12449,11338,28
12449,10858,28
12449,79141,22
12449,332,20
12449,2809,20
12273,11338,28
12273,10858,28
12273,79141,22
12273,332,20
12273,2809,20
12274,11338,28
12274,10858,28
12274,79141,22
12274,332,20
12274,2809,20
12276,11338,28
12276,10858,28
12276,79141,22
12276,332,20
12276,2809,20
12291,11338,28
12291,10858,28
12291,79141,22
12291,332,20
12291,2809,20
12296,11338,28
12296,10858,28
12296,79141,22
12296,332,20
12296,2809,20
12315,11338,28
12315,10858,28
12315,79141,22
12315,332,20
12315,2809,20
12328,11338,28
12328,10858,28
12328,79141,22
12328,332,20
12328,2809,20
53084,11338,28
53084,10858,28
53084,79141,22
53084,332,20
53084,2809,20
53088,11338,28
53088,10858,28
53088,79141,22
53088,332,20
53088,2809,20
53723,11338,28
53723,10858,28
53723,79141,22
53723,332,20
53723,2809,20
53739,11338,28
53739,10858,28
53739,79141,22
53739,332,20
53739,2809,20
53742,11338,28
53742,10858,28
53742,79141,22
53742,332,20
53742,2809,20
53121,11338,28
53121,10858,28
53121,79141,22
53121,332,20
53121,2809,20
53122,11338,28
53122,10858,28
53122,79141,22
53122,332,20
53122,2809,20
53147,11338,28
53147,10858,28
53147,79141,22
53147,332,20
53147,2809,20
53214,11338,28
53214,10858,28
53214,79141,22
53214,332,20
53214,2809,20
53224,11338,28
53224,10858,28
53224,79141,22
53224,332,20
53224,2809,20
53288,11338,28
53288,10858,28
53288,79141,22
53288,332,20
53288,2809,20
53289,11338,28
53289,10858,28
53289,79141,22
53289,332,20
53289,2809,20
53294,11338,28
53294,10858,28
53294,79141,22
53294,332,20
53294,2809,20
53305,11338,28
53305,10858,28
53305,79141,22
53305,332,20
53305,2809,20
53307,11338,28
53307,10858,28
53307,79141,22
53307,332,20
53307,2809,20
53316,11338,28
53316,10858,28
53316,79141,22
53316,332,20
53316,2809,20
53396,11338,28
53396,10858,28
53396,79141,22
53396,332,20
53396,2809,20
52814,11338,28
52814,10858,28
52814,79141,22
52814,332,20
52814,2809,20
53484,11338,28
53484,10858,28
53484,79141,22
53484,332,20
53484,2809,20
53521,11338,28
53521,10858,28
53521,79141,22
53521,332,20
53521,2809,20
53604,11338,28
53604,10858,28
53604,79141,22
53604,332,20
53604,2809,20
53629,11338,28
53629,10858,28
53629,79141,22
53629,332,20
53629,2809,20
53633,11338,28
53633,10858,28
53633,79141,22
53633,332,20
53633,2809,20
53657,11338,28
53657,10858,28
53657,79141,22
53657,332,20
53657,2809,20
53664,11338,28
53664,10858,28
53664,79141,22
53664,332,20
53664,2809,20
53667,11338,28
53667,10858,28
53667,79141,22
53667,332,20
53667,2809,20
53692,11338,28
53692,10858,28
53692,79141,22
53692,332,20
53692,2809,20
12365,11338,28
12365,10858,28
12365,79141,22
12365,332,20
12365,2809,20
12371,11338,28
12371,10858,28
12371,79141,22
12371,332,20
12371,2809,20
12169,11338,28
12169,10858,28
12169,79141,22
12169,332,20
12169,2809,20
12188,11338,28
12188,10858,28
12188,79141,22
12188,332,20
12188,2809,20
12192,11338,28
12192,10858,28
12192,79141,22
12192,332,20
12192,2809,20
12226,11338,28
12226,10858,28
12226,79141,22
12226,332,20
12226,2809,20
53696,11338,28
53696,10858,28
53696,79141,22
53696,332,20
53696,2809,20
54474,11338,28
54474,10858,28
54474,79141,22
54474,332,20
54474,2809,20
54528,11338,28
54528,10858,28
54528,79141,22
54528,332,20
54528,2809,20
54542,11338,28
54542,10858,28
54542,79141,22
54542,332,20
54542,2809,20
54560,11338,28
54560,10858,28
54560,79141,22
54560,332,20
54560,2809,20
53746,11338,28
53746,10858,28
53746,79141,22
53746,332,20
53746,2809,20
53760,11338,28
53760,10858,28
53760,79141,22
53760,332,20
53760,2809,20
53777,11338,28
53777,10858,28
53777,79141,22
53777,332,20
53777,2809,20
53791,11338,28
53791,10858,28
53791,79141,22
53791,332,20
53791,2809,20
53857,11338,28
53857,10858,28
53857,79141,22
53857,332,20
53857,2809,20
53991,11338,28
53991,10858,28
53991,79141,22
53991,332,20
53991,2809,20
54019,11338,28
54019,10858,28
54019,79141,22
54019,332,20
54019,2809,20
54043,11338,28
54043,10858,28
54043,79141,22
54043,332,20
54043,2809,20
54154,11338,28
54154,10858,28
54154,79141,22
54154,332,20
54154,2809,20
54224,11338,28
54224,10858,28
54224,79141,22
54224,332,20
54224,2809,20
54271,11338,28
54271,10858,28
54271,79141,22
54271,332,20
54271,2809,20
54278,11338,28
54278,10858,28
54278,79141,22
54278,332,20
54278,2809,20
12076,11338,28
12076,10858,28
12076,79141,22
12076,332,20
12076,2809,20
12083,11338,28
12083,10858,28
12083,79141,22
12083,332,20
12083,2809,20
12085,11338,28
12085,10858,28
12085,79141,22
12085,332,20
12085,2809,20
12090,11338,28
12090,10858,28
12090,79141,22
12090,332,20
12090,2809,20
12117,11338,28
12117,10858,28
12117,79141,22
12117,332,20
12117,2809,20
54979,11338,28
54979,10858,28
54979,79141,22
54979,332,20
54979,2809,20
54993,11338,28
54993,10858,28
54993,79141,22
54993,332,20
54993,2809,20
54997,11338,28
54997,10858,28
54997,79141,22
54997,332,20
54997,2809,20
54301,11338,28
54301,10858,28
54301,79141,22
54301,332,20
54301,2809,20
54339,11338,28
54339,10858,28
54339,79141,22
54339,332,20
54339,2809,20
54379,11338,28
54379,10858,28
54379,79141,22
54379,332,20
54379,2809,20
54381,11338,28
54381,10858,28
54381,79141,22
54381,332,20
54381,2809,20
54395,11338,28
54395,10858,28
54395,79141,22
54395,332,20
54395,2809,20
54401,11338,28
54401,10858,28
54401,79141,22
54401,332,20
54401,2809,20
54411,11338,28
54411,10858,28
54411,79141,22
54411,332,20
54411,2809,20
54452,11338,28
54452,10858,28
54452,79141,22
54452,332,20
54452,2809,20
55531,11338,28
55531,10858,28
55531,79141,22
55531,332,20
55531,2809,20
54603,11338,28
54603,10858,28
54603,79141,22
54603,332,20
54603,2809,20
54691,11338,28
54691,10858,28
54691,79141,22
54691,332,20
54691,2809,20
54695,11338,28
54695,10858,28
54695,79141,22
54695,332,20
54695,2809,20
54740,11338,28
54740,10858,28
54740,79141,22
54740,332,20
54740,2809,20
54747,11338,28
54747,10858,28
54747,79141,22
54747,332,20
54747,2809,20
54767,11338,28
54767,10858,28
54767,79141,22
54767,332,20
54767,2809,20
54909,11338,28
54909,10858,28
54909,79141,22
54909,332,20
54909,2809,20
54955,11338,28
54955,10858,28
54955,79141,22
54955,332,20
54955,2809,20
12244,11338,28
12244,10858,28
12244,79141,22
12244,332,20
12244,2809,20
12260,11338,28
12260,10858,28
12260,79141,22
12260,332,20
12260,2809,20
12263,11338,28
12263,10858,28
12263,79141,22
12263,332,20
12263,2809,20
12053,11338,28
12053,10858,28
12053,79141,22
12053,332,20
12053,2809,20
12059,11338,28
12059,10858,28
12059,79141,22
12059,332,20
12059,2809,20
12070,11338,28
12070,10858,28
12070,79141,22
12070,332,20
12070,2809,20
12073,11338,28
12073,10858,28
12073,79141,22
12073,332,20
12073,2809,20
55870,11338,28
55870,10858,28
55870,79141,22
55870,332,20
55870,2809,20
55904,11338,28
55904,10858,28
55904,79141,22
55904,332,20
55904,2809,20
55905,11338,28
55905,10858,28
55905,79141,22
55905,332,20
55905,2809,20
55952,11338,28
55952,10858,28
55952,79141,22
55952,332,20
55952,2809,20
55989,11338,28
55989,10858,28
55989,79141,22
55989,332,20
55989,2809,20
56005,11338,28
56005,10858,28
56005,79141,22
56005,332,20
56005,2809,20
56060,11338,28
56060,10858,28
56060,79141,22
56060,332,20
56060,2809,20
56084,11338,28
56084,10858,28
56084,79141,22
56084,332,20
56084,2809,20
55010,11338,28
55010,10858,28
55010,79141,22
55010,332,20
55010,2809,20
55026,11338,28
55026,10858,28
55026,79141,22
55026,332,20
55026,2809,20
55056,11338,28
55056,10858,28
55056,79141,22
55056,332,20
55056,2809,20
55205,11338,28
55205,10858,28
55205,79141,22
55205,332,20
55205,2809,20
55272,11338,28
55272,10858,28
55272,79141,22
55272,332,20
55272,2809,20
55373,11338,28
55373,10858,28
55373,79141,22
55373,332,20
55373,2809,20
55379,11338,28
55379,10858,28
55379,79141,22
55379,332,20
55379,2809,20
55484,11338,28
55484,10858,28
55484,79141,22
55484,332,20
55484,2809,20
11961,11338,28
11961,10858,28
11961,79141,22
11961,332,20
11961,2809,20
11970,11338,28
11970,10858,28
11970,79141,22
11970,332,20
11970,2809,20
11974,11338,28
11974,10858,28
11974,79141,22
11974,332,20
11974,2809,20
11983,11338,28
11983,10858,28
11983,79141,22
11983,332,20
11983,2809,20
11984,11338,28
11984,10858,28
11984,79141,22
11984,332,20
11984,2809,20
11997,11338,28
11997,10858,28
11997,79141,22
11997,332,20
11997,2809,20
12007,11338,28
12007,10858,28
12007,79141,22
12007,332,20
12007,2809,20
56320,11338,28
56320,10858,28
56320,79141,22
56320,332,20
56320,2809,20
56387,11338,28
56387,10858,28
56387,79141,22
56387,332,20
56387,2809,20
55586,11338,28
55586,10858,28
55586,79141,22
55586,332,20
55586,2809,20
55636,11338,28
55636,10858,28
55636,79141,22
55636,332,20
55636,2809,20
55682,11338,28
55682,10858,28
55682,79141,22
55682,332,20
55682,2809,20
55728,11338,28
55728,10858,28
55728,79141,22
55728,332,20
55728,2809,20
55763,11338,28
55763,10858,28
55763,79141,22
55763,332,20
55763,2809,20
55790,11338,28
55790,10858,28
55790,79141,22
55790,332,20
55790,2809,20
55833,11338,28
55833,10858,28
55833,79141,22
55833,332,20
55833,2809,20
56107,11338,28
56107,10858,28
56107,79141,22
56107,332,20
56107,2809,20
56125,11338,28
56125,10858,28
56125,79141,22
56125,332,20
56125,2809,20
56137,11338,28
56137,10858,28
56137,79141,22
56137,332,20
56137,2809,20
56167,11338,28
56167,10858,28
56167,79141,22
56167,332,20
56167,2809,20
56185,11338,28
56185,10858,28
56185,79141,22
56185,332,20
56185,2809,20
56200,11338,28
56200,10858,28
56200,79141,22
56200,332,20
56200,2809,20
56218,11338,28
56218,10858,28
56218,79141,22
56218,332,20
56218,2809,20
56229,11338,28
56229,10858,28
56229,79141,22
56229,332,20
56229,2809,20
56260,11338,28
56260,10858,28
56260,79141,22
56260,332,20
56260,2809,20
56287,11338,28
56287,10858,28
56287,79141,22
56287,332,20
56287,2809,20
56309,11338,28
56309,10858,28
56309,79141,22
56309,332,20
56309,2809,20
12122,11338,28
12122,10858,28
12122,79141,22
12122,332,20
12122,2809,20
12130,11338,28
12130,10858,28
12130,79141,22
12130,332,20
12130,2809,20
12135,11338,28
12135,10858,28
12135,79141,22
12135,332,20
12135,2809,20
12139,11338,28
12139,10858,28
12139,79141,22
12139,332,20
12139,2809,20
11960,11338,28
11960,10858,28
11960,79141,22
11960,332,20
11960,2809,20
57108,11338,28
57108,10858,28
57108,79141,22
57108,332,20
57108,2809,20
57160,11338,28
57160,10858,28
57160,79141,22
57160,332,20
57160,2809,20
56418,11338,28
56418,10858,28
56418,79141,22
56418,332,20
56418,2809,20
56427,11338,28
56427,10858,28
56427,79141,22
56427,332,20
56427,2809,20
56428,11338,28
56428,10858,28
56428,79141,22
56428,332,20
56428,2809,20
56432,11338,28
56432,10858,28
56432,79141,22
56432,332,20
56432,2809,20
56447,11338,28
56447,10858,28
56447,79141,22
56447,332,20
56447,2809,20
56473,11338,28
56473,10858,28
56473,79141,22
56473,332,20
56473,2809,20
56487,11338,28
56487,10858,28
56487,79141,22
56487,332,20
56487,2809,20
56498,11338,28
56498,10858,28
56498,79141,22
56498,332,20
56498,2809,20
56514,11338,28
56514,10858,28
56514,79141,22
56514,332,20
56514,2809,20
56527,11338,28
56527,10858,28
56527,79141,22
56527,332,20
56527,2809,20
56561,11338,28
56561,10858,28
56561,79141,22
56561,332,20
56561,2809,20
56577,11338,28
56577,10858,28
56577,79141,22
56577,332,20
56577,2809,20
56584,11338,28
56584,10858,28
56584,79141,22
56584,332,20
56584,2809,20
56615,11338,28
56615,10858,28
56615,79141,22
56615,332,20
56615,2809,20
11907,11338,28
11907,10858,28
11907,79141,22
11907,332,20
11907,2809,20
57526,11338,28
57526,10858,28
57526,79141,22
57526,332,20
57526,2809,20
57539,11338,28
57539,10858,28
57539,79141,22
57539,332,20
57539,2809,20
57541,11338,28
57541,10858,28
57541,79141,22
57541,332,20
57541,2809,20
56735,11338,28
56735,10858,28
56735,79141,22
56735,332,20
56735,2809,20
56791,11338,28
56791,10858,28
56791,79141,22
56791,332,20
56791,2809,20
56798,11338,28
56798,10858,28
56798,79141,22
56798,332,20
56798,2809,20
56804,11338,28
56804,10858,28
56804,79141,22
56804,332,20
56804,2809,20
56813,11338,28
56813,10858,28
56813,79141,22
56813,332,20
56813,2809,20
56891,11338,28
56891,10858,28
56891,79141,22
56891,332,20
56891,2809,20
56911,11338,28
56911,10858,28
56911,79141,22
56911,332,20
56911,2809,20
56997,11338,28
56997,10858,28
56997,79141,22
56997,332,20
56997,2809,20
57023,11338,28
57023,10858,28
57023,79141,22
57023,332,20
57023,2809,20
57043,11338,28
57043,10858,28
57043,79141,22
57043,332,20
57043,2809,20
57053,11338,28
57053,10858,28
57053,79141,22
57053,332,20
57053,2809,20
57092,11338,28
57092,10858,28
57092,79141,22
57092,332,20
57092,2809,20
57276,11338,28
57276,10858,28
57276,79141,22
57276,332,20
57276,2809,20
57283,11338,28
57283,10858,28
57283,79141,22
57283,332,20
57283,2809,20
57307,11338,28
57307,10858,28
57307,79141,22
57307,332,20
57307,2809,20
57492,11338,28
57492,10858,28
57492,79141,22
57492,332,20
57492,2809,20
57506,11338,28
57506,10858,28
57506,79141,22
57506,332,20
57506,2809,20
12030,11338,28
12030,10858,28
12030,79141,22
12030,332,20
12030,2809,20
12034,11338,28
12034,10858,28
12034,79141,22
12034,332,20
12034,2809,20
12050,11338,28
12050,10858,28
12050,79141,22
12050,332,20
12050,2809,20
11830,11338,28
11830,10858,28
11830,79141,22
11830,332,20
11830,2809,20
11842,11338,28
11842,10858,28
11842,79141,22
11842,332,20
11842,2809,20
11856,11338,28
11856,10858,28
11856,79141,22
11856,332,20
11856,2809,20
11864,11338,28
11864,10858,28
11864,79141,22
11864,332,20
11864,2809,20
11882,11338,28
11882,10858,28
11882,79141,22
11882,332,20
11882,2809,20
11899,11338,28
11899,10858,28
11899,79141,22
11899,332,20
11899,2809,20
11900,11338,28
11900,10858,28
11900,79141,22
11900,332,20
11900,2809,20
11901,11338,28
11901,10858,28
11901,79141,22
11901,332,20
11901,2809,20
57777,11338,28
57777,10858,28
57777,79141,22
57777,332,20
57777,2809,20
57798,11338,28
57798,10858,28
57798,79141,22
57798,332,20
57798,2809,20
57553,11338,28
57553,10858,28
57553,79141,22
57553,332,20
57553,2809,20
57568,11338,28
57568,10858,28
57568,79141,22
57568,332,20
57568,2809,20
57569,11338,28
57569,10858,28
57569,79141,22
57569,332,20
57569,2809,20
57578,11338,28
57578,10858,28
57578,79141,22
57578,332,20
57578,2809,20
57579,11338,28
57579,10858,28
57579,79141,22
57579,332,20
57579,2809,20
57592,11338,28
57592,10858,28
57592,79141,22
57592,332,20
57592,2809,20
57595,11338,28
57595,10858,28
57595,79141,22
57595,332,20
57595,2809,20
57599,11338,28
57599,10858,28
57599,79141,22
57599,332,20
57599,2809,20
57615,11338,28
57615,10858,28
57615,79141,22
57615,332,20
57615,2809,20
57617,11338,28
57617,10858,28
57617,79141,22
57617,332,20
57617,2809,20
57623,11338,28
57623,10858,28
57623,79141,22
57623,332,20
57623,2809,20
57655,11338,28
57655,10858,28
57655,79141,22
57655,332,20
57655,2809,20
57162,11338,28
57162,10858,28
57162,79141,22
57162,332,20
57162,2809,20
57259,11338,28
57259,10858,28
57259,79141,22
57259,332,20
57259,2809,20
57878,11338,28
57878,10858,28
57878,79141,22
57878,332,20
57878,2809,20
57908,11338,28
57908,10858,28
57908,79141,22
57908,332,20
57908,2809,20
57925,11338,28
57925,10858,28
57925,79141,22
57925,332,20
57925,2809,20
57926,11338,28
57926,10858,28
57926,79141,22
57926,332,20
57926,2809,20
57930,11338,28
57930,10858,28
57930,79141,22
57930,332,20
57930,2809,20
57935,11338,28
57935,10858,28
57935,79141,22
57935,332,20
57935,2809,20
57656,11338,28
57656,10858,28
57656,79141,22
57656,332,20
57656,2809,20
57662,11338,28
57662,10858,28
57662,79141,22
57662,332,20
57662,2809,20
57671,11338,28
57671,10858,28
57671,79141,22
57671,332,20
57671,2809,20
57682,11338,28
57682,10858,28
57682,79141,22
57682,332,20
57682,2809,20
57688,11338,28
57688,10858,28
57688,79141,22
57688,332,20
57688,2809,20
57700,11338,28
57700,10858,28
57700,79141,22
57700,332,20
57700,2809,20
57729,11338,28
57729,10858,28
57729,79141,22
57729,332,20
57729,2809,20
57744,11338,28
57744,10858,28
57744,79141,22
57744,332,20
57744,2809,20
57748,11338,28
57748,10858,28
57748,79141,22
57748,332,20
57748,2809,20
57753,11338,28
57753,10858,28
57753,79141,22
57753,332,20
57753,2809,20
11764,11338,28
11764,10858,28
11764,79141,22
11764,332,20
11764,2809,20
11770,11338,28
11770,10858,28
11770,79141,22
11770,332,20
11770,2809,20
11776,11338,28
11776,10858,28
11776,79141,22
11776,332,20
11776,2809,20
11779,11338,28
11779,10858,28
11779,79141,22
11779,332,20
11779,2809,20
11791,11338,28
11791,10858,28
11791,79141,22
11791,332,20
11791,2809,20
11796,11338,28
11796,10858,28
11796,79141,22
11796,332,20
11796,2809,20
11799,11338,28
11799,10858,28
11799,79141,22
11799,332,20
11799,2809,20
11807,11338,28
11807,10858,28
11807,79141,22
11807,332,20
11807,2809,20
58009,11338,28
58009,10858,28
58009,79141,22
58009,332,20
58009,2809,20
58026,11338,28
58026,10858,28
58026,79141,22
58026,332,20
58026,2809,20
58054,11338,28
58054,10858,28
58054,79141,22
58054,332,20
58054,2809,20
57812,11338,28
57812,10858,28
57812,79141,22
57812,332,20
57812,2809,20
57842,11338,28
57842,10858,28
57842,79141,22
57842,332,20
57842,2809,20
57849,11338,28
57849,10858,28
57849,79141,22
57849,332,20
57849,2809,20
57850,11338,28
57850,10858,28
57850,79141,22
57850,332,20
57850,2809,20
57875,11338,28
57875,10858,28
57875,79141,22
57875,332,20
57875,2809,20
11702,11338,28
11702,10858,28
11702,79141,22
11702,332,20
11702,2809,20
58153,11338,28
58153,10858,28
58153,79141,22
58153,332,20
58153,2809,20
57942,11338,28
57942,10858,28
57942,79141,22
57942,332,20
57942,2809,20
57947,11338,28
57947,10858,28
57947,79141,22
57947,332,20
57947,2809,20
57951,11338,28
57951,10858,28
57951,79141,22
57951,332,20
57951,2809,20
57956,11338,28
57956,10858,28
57956,79141,22
57956,332,20
57956,2809,20
57970,11338,28
57970,10858,28
57970,79141,22
57970,332,20
57970,2809,20
57980,11338,28
57980,10858,28
57980,79141,22
57980,332,20
57980,2809,20
57982,11338,28
57982,10858,28
57982,79141,22
57982,332,20
57982,2809,20
57985,11338,28
57985,10858,28
57985,79141,22
57985,332,20
57985,2809,20
58007,11338,28
58007,10858,28
58007,79141,22
58007,332,20
58007,2809,20
11908,11338,28
11908,10858,28
11908,79141,22
11908,332,20
11908,2809,20
11951,11338,28
11951,10858,28
11951,79141,22
11951,332,20
11951,2809,20
11958,11338,28
11958,10858,28
11958,79141,22
11958,332,20
11958,2809,20
11733,11338,28
11733,10858,28
11733,79141,22
11733,332,20
11733,2809,20
11746,11338,28
11746,10858,28
11746,79141,22
11746,332,20
11746,2809,20
58104,11338,28
58104,10858,28
58104,79141,22
58104,332,20
58104,2809,20
58113,11338,28
58113,10858,28
58113,79141,22
58113,332,20
58113,2809,20
58115,11338,28
58115,10858,28
58115,79141,22
58115,332,20
58115,2809,20
58117,11338,28
58117,10858,28
58117,79141,22
58117,332,20
58117,2809,20
11809,11338,28
11809,10858,28
11809,79141,22
11809,332,20
11809,2809,20
11815,11338,28
11815,10858,28
11815,79141,22
11815,332,20
11815,2809,20
11816,11338,28
11816,10858,28
11816,79141,22
11816,332,20
11816,2809,20
11823,11338,28
11823,10858,28
11823,79141,22
11823,332,20
11823,2809,20
11600,11338,28
11600,10858,28
11600,79141,22
11600,332,20
11600,2809,20
11607,11338,28
11607,10858,28
11607,79141,22
11607,332,20
11607,2809,20
11615,11338,28
11615,10858,28
11615,79141,22
11615,332,20
11615,2809,20
11652,11338,28
11652,10858,28
11652,79141,22
11652,332,20
11652,2809,20
11654,11338,28
11654,10858,28
11654,79141,22
11654,332,20
11654,2809,20
11668,11338,28
11668,10858,28
11668,79141,22
11668,332,20
11668,2809,20
11671,11338,28
11671,10858,28
11671,79141,22
11671,332,20
11671,2809,20
11674,11338,28
11674,10858,28
11674,79141,22
11674,332,20
11674,2809,20
58219,11338,28
58219,10858,28
58219,79141,22
58219,332,20
58219,2809,20
58234,11338,28
58234,10858,28
58234,79141,22
58234,332,20
58234,2809,20
58245,11338,28
58245,10858,28
58245,79141,22
58245,332,20
58245,2809,20
58262,11338,28
58262,10858,28
58262,79141,22
58262,332,20
58262,2809,20
58263,11338,28
58263,10858,28
58263,79141,22
58263,332,20
58263,2809,20
58272,11338,28
58272,10858,28
58272,79141,22
58272,332,20
58272,2809,20
58274,11338,28
58274,10858,28
58274,79141,22
58274,332,20
58274,2809,20
11472,11338,28
11472,10858,28
11472,79141,22
11472,332,20
11472,2809,20
11500,11338,28
11500,10858,28
11500,79141,22
11500,332,20
11500,2809,20
11511,11338,28
11511,10858,28
11511,79141,22
11511,332,20
11511,2809,20
11524,11338,28
11524,10858,28
11524,79141,22
11524,332,20
11524,2809,20
11529,11338,28
11529,10858,28
11529,79141,22
11529,332,20
11529,2809,20
58277,11338,28
58277,10858,28
58277,79141,22
58277,332,20
58277,2809,20
58301,11338,28
58301,10858,28
58301,79141,22
58301,332,20
58301,2809,20
58081,11338,28
58081,10858,28
58081,79141,22
58081,332,20
58081,2809,20
58097,11338,28
58097,10858,28
58097,79141,22
58097,332,20
58097,2809,20
58528,11338,28
58528,10858,28
58528,79141,22
58528,332,20
58528,2809,20
58537,11338,28
58537,10858,28
58537,79141,22
58537,332,20
58537,2809,20
58302,11338,28
58302,10858,28
58302,79141,22
58302,332,20
58302,2809,20
58304,11338,28
58304,10858,28
58304,79141,22
58304,332,20
58304,2809,20
58308,11338,28
58308,10858,28
58308,79141,22
58308,332,20
58308,2809,20
58320,11338,28
58320,10858,28
58320,79141,22
58320,332,20
58320,2809,20
58335,11338,28
58335,10858,28
58335,79141,22
58335,332,20
58335,2809,20
58340,11338,28
58340,10858,28
58340,79141,22
58340,332,20
58340,2809,20
58343,11338,28
58343,10858,28
58343,79141,22
58343,332,20
58343,2809,20
58380,11338,28
58380,10858,28
58380,79141,22
58380,332,20
58380,2809,20
58382,11338,28
58382,10858,28
58382,79141,22
58382,332,20
58382,2809,20
58384,11338,28
58384,10858,28
58384,79141,22
58384,332,20
58384,2809,20
58401,11338,28
58401,10858,28
58401,79141,22
58401,332,20
58401,2809,20
58164,11338,28
58164,10858,28
58164,79141,22
58164,332,20
58164,2809,20
58183,11338,28
58183,10858,28
58183,79141,22
58183,332,20
58183,2809,20
58184,11338,28
58184,10858,28
58184,79141,22
58184,332,20
58184,2809,20
11376,11338,28
11376,10858,28
11376,79141,22
11376,332,20
11376,2809,20
11423,11338,28
11423,10858,28
11423,79141,22
11423,332,20
11423,2809,20
58613,11338,28
58613,10858,28
58613,79141,22
58613,332,20
58613,2809,20
58615,11338,28
58615,10858,28
58615,79141,22
58615,332,20
58615,2809,20
58616,11338,28
58616,10858,28
58616,79141,22
58616,332,20
58616,2809,20
58618,11338,28
58618,10858,28
58618,79141,22
58618,332,20
58618,2809,20
58448,11338,28
58448,10858,28
58448,79141,22
58448,332,20
58448,2809,20
58450,11338,28
58450,10858,28
58450,79141,22
58450,332,20
58450,2809,20
58473,11338,28
58473,10858,28
58473,79141,22
58473,332,20
58473,2809,20
58474,11338,28
58474,10858,28
58474,79141,22
58474,332,20
58474,2809,20
58475,11338,28
58475,10858,28
58475,79141,22
58475,332,20
58475,2809,20
58499,11338,28
58499,10858,28
58499,79141,22
58499,332,20
58499,2809,20
58512,11338,28
58512,10858,28
58512,79141,22
58512,332,20
58512,2809,20
58514,11338,28
58514,10858,28
58514,79141,22
58514,332,20
58514,2809,20
58515,11338,28
58515,10858,28
58515,79141,22
58515,332,20
58515,2809,20
58525,11338,28
58525,10858,28
58525,79141,22
58525,332,20
58525,2809,20
58542,11338,28
58542,10858,28
58542,79141,22
58542,332,20
58542,2809,20
58562,11338,28
58562,10858,28
58562,79141,22
58562,332,20
58562,2809,20
58572,11338,28
58572,10858,28
58572,79141,22
58572,332,20
58572,2809,20
58576,11338,28
58576,10858,28
58576,79141,22
58576,332,20
58576,2809,20
58578,11338,28
58578,10858,28
58578,79141,22
58578,332,20
58578,2809,20
58579,11338,28
58579,10858,28
58579,79141,22
58579,332,20
58579,2809,20
58591,11338,28
58591,10858,28
58591,79141,22
58591,332,20
58591,2809,20
58596,11338,28
58596,10858,28
58596,79141,22
58596,332,20
58596,2809,20
58599,11338,28
58599,10858,28
58599,79141,22
58599,332,20
58599,2809,20
11579,11338,28
11579,10858,28
11579,79141,22
11579,332,20
11579,2809,20
11588,11338,28
11588,10858,28
11588,79141,22
11588,332,20
11588,2809,20
11589,11338,28
11589,10858,28
11589,79141,22
11589,332,20
11589,2809,20
11597,11338,28
